개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3000000,3000000-102-2002-00002,2002-01-25,,3,폐업,2,폐업,2015-07-10,,,,02 7333225,,110-130,서울특별시 종로구 청진동 164번지 지하1층 ,,,장군,2002-02-04 0:00,I,59:59.0,룸살롱,,,룸살롱,2,4,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,62.25,,,
3000000,3000000-102-2002-00003,2002-02-07,,3,폐업,2,폐업,2004-11-12,,,,7225233,,110-160,서울특별시 종로구 공평동 39-3번지 ,,,대부,2004-07-27 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,상수도전용,,,,,,,,,N,141.62,,,
3000000,3000000-102-2002-00006,2002-04-22,,3,폐업,2,폐업,2003-07-23,,,,22698787,,110-836,서울특별시 종로구 종로5가 182-6번지 ,,,월드컵,2002-04-22 0:00,I,59:59.0,룸살롱,200143.1592,452039.5353,룸살롱,0,0,,,상수도전용,,,,,,,,,N,98.76,,,
3000000,3000000-102-2002-00008,2002-04-24,,3,폐업,2,폐업,2014-03-04,,,,7416623,,110-470,서울특별시 종로구 연지동 170번지 ,서울특별시 종로구 종로31길 54 (연지동),3129,쇼킹뮤직박스,2014-03-04 16:21,I,59:59.0,룸살롱,199821.7683,452316.9538,룸살롱,,,,,,,,,,,,,,N,149.5,,,
3000000,3000000-102-2011-00012,2011-06-17,,3,폐업,2,폐업,2013-04-03,,,,,,110-835,서울특별시 종로구 종로5가 51-1번지 지상2층 ,"서울특별시 종로구 종로 227-1 (종로5가,지상2층)",3126,블루촌노래바,2011-06-17 11:15,I,59:59.0,룸살롱,200206.2096,452104.7824,룸살롱,5,2,기타,,,,,,,,,,,N,57.62,,,
3000000,3000000-102-2011-00018,2011-11-09,,3,폐업,2,폐업,2014-09-24,,,,,,110-070,서울특별시 종로구 내수동 74번지 (광화문시대) B108호 ,"서울특별시 종로구 사직로8길 42 (내수동,(광화문시대) B108호)",3173,시아(Sia),2011-11-09 10:43,I,59:59.0,룸살롱,197559.7911,452388.3152,룸살롱,,,기타,,상수도전용,,,,,,,,,N,51.62,,,
3000000,3000000-102-2012-00002,2012-05-17,,3,폐업,2,폐업,2020-10-12,,,,,84.86,110-450,서울특별시 종로구 원남동 189-2 (지하1층) ,"서울특별시 종로구 창경궁로 145-5, 지하1층 (원남동)",3136,피아드,2020-10-12 16:55,U,40:00.0,룸살롱,199663.6819,452568.4772,룸살롱,,,기타,,,,,,,,,,,N,84.86,,,
3000000,3000000-102-1999-10975,1999-12-22,,3,폐업,2,폐업,2007-07-27,,,,02 7333434,,110-111,서울특별시 종로구 관철동 43-5번지 ,,,도시인크럽,2002-06-19 0:00,I,59:59.0,룸살롱,198543.4343,451901.0788,룸살롱,0,0,유흥업소밀집지역,기타,,,,,,,,,,N,72.54,,,
3000000,3000000-102-2008-00006,2008-12-08,,3,폐업,2,폐업,2018-11-15,,,,220757320,,110-121,"서울특별시 종로구 종로1가 24번지 르메이에르빌딩 지하1층 B106-2, B106-3 ","서울특별시 종로구 종로 19 (종로1가,르메이에르빌딩 지하1층 B106-2, B106-3)",3157,럭셔리 클럽,2018-11-15 16:24,U,37:21.0,룸살롱,198150.3004,452019.2126,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,93.21,,,
3000000,3000000-102-2009-00003,2009-02-11,,3,폐업,2,폐업,2022-07-26,,,,02 7660727,219.87,110-126,서울특별시 종로구 종로6가 242-1 지하1층 ,"서울특별시 종로구 종로41길 25 (종로6가,지하1층)",3125,토토로,2022-07-28 14:30,U,40:00.0,룸살롱,200480.1776,452225.923,룸살롱,0,0,학교정화(상대),,상수도전용,0,0,0,0,0,,0,0,N,219.87,,,
3000000,3000000-102-1999-10553,1999-07-07,,3,폐업,2,폐업,2012-12-24,,,,02 7412456,,110-090,서울특별시 종로구 교북동 93-1번지 ,,,테크노,2007-06-25 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,N,80.07,,,
3000000,3000000-102-1999-10556,1999-07-08,,3,폐업,2,폐업,2010-11-11,,,,02 1001000,,110-061,서울특별시 종로구 신문로1가 8-1번지 ,,,샤르라,2000-08-25 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,38.77,,,
3000000,3000000-102-1999-10559,1999-07-10,,3,폐업,2,폐업,2002-09-16,,,,02 7339802,,110-071,서울특별시 종로구 당주동 42-2번지 ,,,클레오파트라,2001-06-07 0:00,I,59:59.0,룸살롱,197724.9402,452106.7938,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,93.94,,,
3000000,3000000-102-1999-10573,1999-07-15,,3,폐업,2,폐업,2010-06-18,,,,02 7238696,,110-051,서울특별시 종로구 도렴동 113-1번지 지하1층 ,,,황제,2008-02-26 18:09,I,59:59.0,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,91.58,,,
3000000,3000000-102-1999-10580,1999-07-21,,3,폐업,2,폐업,2014-09-25,,,,02 7374477,,110-051,서울특별시 종로구 도렴동 116-1번지 ,서울특별시 종로구 새문안로5가길 4 (도렴동),,엑스포,2003-02-12 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,55.9,,,
3000000,3000000-102-1999-10592,1999-07-27,,3,폐업,2,폐업,1999-10-05,,,,02 7255005,,110-071,서울특별시 종로구 당주동 3-2번지 ,,,샤넬,2000-02-23 0:00,I,59:59.0,룸살롱,197649.5909,452230.505,룸살롱,0,0,기타,을,상수도전용,,,,,,,,,N,41.76,,,
3000000,3000000-102-1999-10614,1999-08-06,,3,폐업,2,폐업,2004-03-31,,,,02 7385197,,110-170,서울특별시 종로구 견지동 110-7번지 ,,,노래하고술마시고,2003-07-31 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,96.38,,,
3000000,3000000-102-1999-10644,1999-08-21,,3,폐업,2,폐업,2016-11-10,,,,02 7234770,,110-051,서울특별시 종로구 도렴동 117-3번지 ,서울특별시 종로구 새문안로5길 23 (도렴동),,샹그리아 CHANEL,2004-02-13 0:00,I,59:59.0,카바레,,,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,24.19,,,
3000000,3000000-102-2003-00012,2003-07-04,,3,폐업,2,폐업,2012-04-04,,,,,,110-450,서울특별시 종로구 원남동 189-12번지 외5필지 지하1층 ,"서울특별시 종로구 창경궁로 145-5 (원남동,외5필지 지하1층)",3136,24시노래클럽,2005-05-27 0:00,I,59:59.0,룸살롱,199653.8561,452565.1283,룸살롱,1,3,학교정화(상대),자율,상수도전용,,,,,,,,,N,85.74,,,
3000000,3000000-102-2002-00012,2002-06-12,,3,폐업,2,폐업,2022-07-26,,,,02  36721672,61.91,110-835,서울특별시 종로구 종로5가 113 ,서울특별시 종로구 대학로1길 41 (종로5가),3129,야시꾸리,2022-07-26 11:49,U,40:00.0,룸살롱,199939.6918,452167.2043,룸살롱,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,61.91,,,
3000000,3000000-102-2002-00011,2002-06-12,,3,폐업,2,폐업,2008-11-07,,,,02 7224592,,110-130,서울특별시 종로구 청진동 73번지 ,,,제일,2005-10-21 0:00,I,59:59.0,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,45.2,,,
3000000,3000000-102-2002-00013,2002-07-02,,3,폐업,2,폐업,2006-06-13,,,,,,110-061,서울특별시 종로구 신문로1가 2번지 ,,,금종,2004-11-15 0:00,I,59:59.0,룸살롱,197816.6823,452024.7633,룸살롱,0,0,,,상수도전용,,,,,,,,,N,60.06,,,
3000000,3000000-102-2002-00014,2002-07-05,,3,폐업,2,폐업,2004-02-05,,,,,,110-121,서울특별시 종로구 종로1가 28번지 ,,,방콕,2002-08-02 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,74.54,,,
3000000,3000000-102-2002-00018,2002-07-23,,3,폐업,2,폐업,2009-03-23,,,,7656430,,110-470,서울특별시 종로구 연지동 273번지 ,,,아리랑,2009-03-23 15:23,I,59:59.0,룸살롱,200028.1797,452138.019,룸살롱,0,0,,,,,,,,,,,,N,39.34,,,
3000000,3000000-102-2002-00019,2002-09-06,,3,폐업,2,폐업,2017-02-06,,,,,,110-835,서울특별시 종로구 종로5가 49-1번지 ,서울특별시 종로구 종로 229-1 (종로5가),3126,갤러리노래주점,2012-02-06 15:55,I,59:59.0,룸살롱,200221.7176,452119.9059,룸살롱,,,,,,,,,,,,,,N,67.63,,,
3000000,3000000-102-2001-12016,2001-07-06,,3,폐업,2,폐업,2018-08-20,,,,02 7651031,,110-320,서울특별시 종로구 낙원동 132-2번지 (지하1층) ,"서울특별시 종로구 돈화문로11길 33 (낙원동,(지하1층))",3139,동경,2018-08-21 11:20,I,59:59.0,룸살롱,199006.6739,452233.2992,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,65.86,,,
3000000,3000000-102-2001-12141,2001-08-21,,3,폐업,2,폐업,2009-07-31,,,,236728002,,110-841,서울특별시 종로구 창신동 378-0번지 ,,,야시미인촌,2010-09-01 14:12,I,59:59.0,룸살롱,201089.9891,452192.646,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,69.61,,,
3000000,3000000-102-2001-12142,2001-08-22,,3,폐업,2,폐업,2009-02-05,,,,02 7320522,,110-130,서울특별시 종로구 청진동 256-1번지 ,,,투투,2003-06-04 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,36.1,,,
3000000,3000000-102-2001-12174,2001-08-27,,3,폐업,2,폐업,2009-03-23,,,,02 7352235,,110-130,서울특별시 종로구 청진동 295-0번지 지하 ,,,야자수,2008-01-18 10:21,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,107.77,,,
3000000,3000000-102-2001-12194,2001-09-03,,3,폐업,2,폐업,2011-04-07,,,,02 7353676,,110-130,서울특별시 종로구 청진동 152번지 지하1층 ,,,청궁,2006-07-05 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,75.26,,,
3000000,3000000-102-2001-12217,2001-09-18,,3,폐업,2,폐업,2002-11-25,,,,02 7653461,,110-320,서울특별시 종로구 낙원동 175-0번지 ,,,예가,2001-09-18 0:00,I,59:59.0,룸살롱,198992.7569,452112.807,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,35.98,,,
3000000,3000000-102-2001-12232,2001-09-24,,3,폐업,2,폐업,2004-01-16,,,,02 7646161,,110-470,서울특별시 종로구 연지동 254-1번지 ,,,향촌,2001-09-25 0:00,I,59:59.0,룸살롱,199913.7364,452181.5739,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,46.5,,,
3000000,3000000-102-2001-12238,2001-10-08,,3,폐업,2,폐업,2013-08-02,,,,02 7352971,,110-090,서울특별시 종로구 교북동 12-14번지 ,서울특별시 종로구 통일로 198-1 (교북동),,초원,2001-10-08 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,,,,,,,,,,N,86.25,,,
3000000,3000000-102-2001-12239,2001-10-18,,3,폐업,2,폐업,2022-07-21,,,,222671001,101.56,110-834,서울특별시 종로구 예지동 32-1 ,서울특별시 종로구 창경궁로 83 (예지동),3194,종로,2022-07-21 16:51,U,40:00.0,룸살롱,199726.8782,451944.9786,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,101.56,,,
3000000,3000000-102-2001-12240,2001-11-19,,3,폐업,2,폐업,2020-06-22,,,,,,110-840,서울특별시 종로구 창신동 197-36번지 ,,,월드컵,2020-06-22 17:21,U,40:00.0,스텐드바,,,스텐드바,,,,,,,,,,,,,,N,0,,,
3000000,3000000-102-2001-12241,2001-11-28,,3,폐업,2,폐업,2004-02-20,,,,02 7452240,,110-842,서울특별시 종로구 창신동 460-1번지 ,,,동궁,2003-11-06 0:00,I,59:59.0,룸살롱,200964.6848,452138.7198,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,498.47,,,
3000000,3000000-102-2001-11788,2001-03-16,,3,폐업,2,폐업,2004-04-13,,,,02 7302456,,110-052,서울특별시 종로구 적선동 122-1번지 ,,,서미트,2002-03-11 0:00,I,59:59.0,룸살롱,197583.3947,452513.612,룸살롱,0,0,기타,기타,,,,,,,,,,N,92.16,,,
3000000,3000000-102-2001-11842,2001-03-27,,3,폐업,2,폐업,2004-04-07,,,,02 7202332,,110-071,서울특별시 종로구 당주동 19-0번지 삼한빌딩 2층  동  호,,,클레오파트라,2002-07-12 0:00,I,59:59.0,룸살롱,197742.904,452109.1764,룸살롱,,,유흥업소밀집지역,우수,,,,,,,,,,N,127.03,,,
3000000,3000000-102-2001-12042,2001-03-27,,3,폐업,2,폐업,2004-04-07,,,,02 7202332,,110-071,서울특별시 종로구 당주동 19-0번지 삼한빌딩 지하1층  동  호,,,클레오파트라,2002-07-10 0:00,I,59:59.0,룸살롱,197742.904,452109.1764,룸살롱,,,기타,기타,,,,,,,,,,N,0,,,
3000000,3000000-102-2001-11870,2001-04-09,,3,폐업,2,폐업,2007-06-14,,,,02 7345775,,110-071,서울특별시 종로구 당주동 168-0번지 ,,,팡팡 노래 광장,2007-06-14 0:00,I,59:59.0,룸살롱,197683.1992,452081.6735,룸살롱,,,,,,,,,,,,,,N,90.35,,,
3000000,3000000-102-2001-11883,2001-04-17,,3,폐업,2,폐업,2011-05-04,,,,02 7443488,,110-350,서울특별시 종로구 운니동 65-1번지  동  호,,,유혹,2009-08-28 15:02,I,59:59.0,룸살롱,198966.4668,452608.0625,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,63.04,,,
3000000,3000000-102-2006-00002,2006-02-23,,3,폐업,2,폐업,2008-02-19,,,,,,110-836,서울특별시 종로구 종로5가 231-9번지 지상2층 ,,,두타주점,2006-02-23 0:00,I,59:59.0,룸살롱,200294.7149,452051.8076,룸살롱,0,0,,,,,,,,,,,,N,89.24,,,
3000000,3000000-102-2006-00003,2006-03-07,,3,폐업,2,폐업,2021-11-02,,,,22379489,117.34,110-825,서울특별시 종로구 숭인동 201-13 지하1층 ,"서울특별시 종로구 종로66가길 10 (숭인동,지하1층)",3115,황실노래타운,2021-11-02 17:12,U,40:00.0,룸살롱,201819.2447,452378.5803,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,N,117.34,,,
3000000,3000000-102-2006-00005,2006-04-03,,3,폐업,2,폐업,2007-05-22,,,,,,110-126,서울특별시 종로구 종로6가 244-15번지 지상3층 ,,,스타노래클럽,2006-04-03 0:00,I,59:59.0,룸살롱,200487.2698,452159.9004,룸살롱,0,0,,,,,,,,,,,,N,57.34,,,
3000000,3000000-102-2003-00015,2003-07-16,,3,폐업,2,폐업,2014-03-11,,,,,,110-160,서울특별시 종로구 공평동 64번지 지하1층 ,"서울특별시 종로구 우정국로 26-5 (공평동,지하1층)",,미인파티노래주점,2006-08-10 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,,,,,,,,,,N,50.4,,,
3000000,3000000-102-1974-08232,1974-04-30,,3,폐업,2,폐업,2001-04-12,,,,02 7422058,,110-842,서울특별시 종로구 창신동 460-1번지 ,,,아이비자,2001-04-12 0:00,I,59:59.0,고고(디스코)클럽,200964.6848,452138.7198,고고(디스코)클럽,3,3,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,464.31,,,
3000000,3000000-102-1975-08320,1975-10-01,,3,폐업,2,폐업,2013-04-30,,,,207386601,,110-090,서울특별시 종로구 교북동 11-2번지 ,서울특별시 종로구 송월길 153 (교북동),,대원,2011-07-25 13:35,I,59:59.0,요정,,,요정,6,8,기타,갑,상수도전용,,,,,,,,,N,637.58,,,
3000000,3000000-102-1976-08316,1976-03-25,,3,폐업,2,폐업,2012-05-29,,,,02 7474048,,110-350,서울특별시 종로구 운니동 24-1번지 ,서울특별시 종로구 돈화문로11가길 89 (운니동),3131,씨티비지니스크럽,2005-09-26 0:00,I,59:59.0,룸살롱,199035.9985,452694.0131,룸살롱,2,5,기타,관리,상수도전용,,,,,,,,,N,176.76,,,
3000000,3000000-102-2000-11330,2000-06-09,,3,폐업,2,폐업,2014-02-13,,,,02 7334080,,110-160,서울특별시 종로구 공평동 59번지 지하1층 ,"서울특별시 종로구 우정국로 30-8 (공평동,지하1층)",,골든벨,2006-12-22 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,N,95.7,,,
3000000,3000000-102-1985-08244,1985-03-05,,3,폐업,2,폐업,2001-07-19,,,,207450101,,110-470,서울특별시 종로구 연지동 1-24번지 ,,,홍일점,2001-09-29 0:00,I,59:59.0,스텐드바,199888.6633,452549.0034,스텐드바,4,5,기타,갑,상수도전용,,,,,,,,,N,314.23,,,
3000000,3000000-102-2000-11402,2000-07-11,,3,폐업,2,폐업,2018-01-08,,,,222310033,,110-828,서울특별시 종로구 숭인동 1385-0번지 ,서울특별시 종로구 난계로 255 (숭인동),3116,깊은바다,2018-01-08 13:54,I,59:59.0,룸살롱,201948.5604,452449.498,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,N,71.51,,,
3000000,3000000-102-2018-00002,2018-12-19,,3,폐업,2,폐업,2020-06-29,,,,,45.97,110-290,서울특별시 종로구 인사동 75-4 세인빌딩 ,"서울특별시 종로구 삼일대로 403-1, 세인빌딩 지하1층 (인사동)",3164,키스(KISS),2020-06-29 9:55,U,40:00.0,룸살롱,198811.9659,452040.8222,룸살롱,,,,,,,,,,,,,,N,45.97,,,
3000000,3000000-102-1974-08291,1974-04-09,,3,폐업,2,폐업,1994-05-20,,,,200000000,,110-110,서울특별시 종로구 서린동 149-0번지 ,,,서린호텔양식부,2001-11-20 0:00,I,59:59.0,비어(바)살롱,198057.2015,451911.7892,비어(바)살롱,1,3,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,187.4,,,
3000000,3000000-102-1974-08326,1974-04-09,,3,폐업,2,폐업,1993-08-19,,,,207330082,,110-300,서울특별시 종로구 관훈동 28-0번지 ,,,한림,2001-11-20 0:00,I,59:59.0,요정,,,요정,2,7,기타,갑,상수도전용,,,,,,,,,N,6.4,,,
3000000,3000000-102-1974-08238,1974-04-10,,3,폐업,2,폐업,2000-03-14,,,,02 2652785,,110-126,서울특별시 종로구 종로6가 289-0번지 ,,,관광회관,2000-03-14 0:00,I,59:59.0,관광호텔나이트(카바레),,,관광호텔나이트(카바레),3,3,기타,갑,상수도전용,,,,,,,,,N,1262.48,,,
3000000,3000000-102-2005-00003,2005-04-18,,3,폐업,2,폐업,2016-09-13,,,,02 7413138,,110-123,서울특별시 종로구 종로3가 6번지 지상4층 ,"서울특별시 종로구 종로 111-1 (종로3가,지상4층)",3139,비노래짱,2008-10-29 15:59,I,59:59.0,룸살롱,199041.0092,452032.2396,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,78.04,,,
3000000,3000000-102-2005-00005,2005-07-28,,3,폐업,2,폐업,2013-03-14,,,,,,110-126,서울특별시 종로구 종로6가 252-1번지 외2필지 지상4층 ,"서울특별시 종로구 종로39길 2 (종로6가,외2필지 지상4층)",3125,땡삐노래주점,2012-10-23 14:27,I,59:59.0,룸살롱,200501.0508,452113.872,룸살롱,0,0,학교정화(상대),지도,상수도전용,,,,,,,,,N,59.25,,,
3000000,3000000-102-1999-10726,1999-09-22,,3,폐업,2,폐업,2008-01-02,,,,02 7221800,,110-130,서울특별시 종로구 청진동 92번지 지상10층 ,,,후터스,2007-09-18 22:54,I,59:59.0,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,179.06,,,
3000000,3000000-102-1999-10732,1999-09-30,,3,폐업,2,폐업,2003-03-28,,,,02 7349862,,110-111,서울특별시 종로구 관철동 42-4번지 ,,,보스,2002-10-31 0:00,I,59:59.0,룸살롱,198564.4808,451856.9262,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,51.86,,,
3000000,3000000-102-2003-00004,2003-04-21,,3,폐업,2,폐업,2010-04-26,,,,02745 8886,,110-126,서울특별시 종로구 종로6가 124-1번지 (지상2층) ,,,토마토,2008-11-03 14:34,I,59:59.0,룸살롱,200554.4228,452128.0297,룸살롱,0,0,,,상수도전용,,,,,,,,,N,67.1,,,
3000000,3000000-102-2003-00005,2003-04-28,,3,폐업,2,폐업,2011-05-16,,,,,,110-807,서울특별시 종로구 돈의동 45-1번지 지1층 ,,,세인 노래주점,2009-04-30 12:16,I,59:59.0,스텐드바,199093.1052,452268.9283,스텐드바,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,0,,,
3000000,3000000-102-2003-00006,2003-05-19,,3,폐업,2,폐업,2004-05-04,,,,,,110-061,서울특별시 종로구 신문로1가 29번지 ,,,돈텔마마,2004-01-30 0:00,I,59:59.0,룸살롱,197665.0526,452021.0933,룸살롱,0,0,,,,,,,,,,,,N,88.36,,,
3000000,3000000-102-2003-00008,2003-06-13,,3,폐업,2,폐업,2008-09-04,,,,,,110-130,서울특별시 종로구 청진동 125-1번지 지상2층 ,,,홍콩,2003-06-13 0:00,I,59:59.0,룸살롱,,,룸살롱,1,3,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,86.92,,,
3000000,3000000-102-2003-00010,2003-06-27,,3,폐업,2,폐업,2014-10-23,,,,02  735 6032,,110-090,서울특별시 종로구 교북동 60-1번지 지1층 ,"서울특별시 종로구 통일로 192 (교북동,지1층)",,노블노래뱅크주점,2003-06-27 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,,,,,,,,,,N,75,,,
3000000,3000000-102-1999-08341,1999-10-22,,3,폐업,2,폐업,2010-08-23,,,,02 7654306,,110-340,서울특별시 종로구 익선동 34-6번지 ,,,오진암,2007-03-19 0:00,I,59:59.0,요정,198963.0044,452484.2709,요정,2,7,기타,갑,상수도전용,,,,,,,,,N,810.35,,,
3000000,3000000-102-1999-10816,1999-10-28,,3,폐업,2,폐업,2005-11-21,,,,02 7437598,,110-450,서울특별시 종로구 원남동 177-1번지 ,,,파라오클럽,2004-02-04 0:00,I,59:59.0,룸살롱,199642.7162,452606.6144,룸살롱,0,0,기타,기타,,,,,,,,,,N,273.52,,,
3000000,3000000-102-1999-10832,1999-11-03,,3,폐업,2,폐업,2008-10-31,,,,,,110-320,서울특별시 종로구 낙원동 141번지 (지하1층) ,,,황금성,2011-02-24 14:05,I,59:59.0,룸살롱,198977.2875,452187.2112,룸살롱,0,0,유흥업소밀집지역,기타,,,,,,,,,,N,104.39,,,
3000000,3000000-102-1999-08305,1999-11-04,,3,폐업,2,폐업,2003-05-14,,,,222742656,,110-420,서울특별시 종로구 관수동 18-1번지  동  호,,,유림,2003-04-25 0:00,I,59:59.0,룸살롱,199037.9749,451905.533,룸살롱,3,5,기타,갑,상수도전용,,,,,,,,,N,313.33,,,
3000000,3000000-102-2000-11366,2000-06-26,,3,폐업,2,폐업,2008-10-31,,,,02 7662522,,110-320,서울특별시 종로구 낙원동 197-2번지 지하1층 ,,,말리부,2011-01-04 14:34,I,59:59.0,룸살롱,199007.4669,452051.6466,룸살롱,0,0,,,,,,,,,,,,N,127.68,,,
3000000,3000000-102-1999-10833,1999-11-04,,3,폐업,2,폐업,2001-04-27,,,,02 7382828,,110-724,서울특별시 종로구 당주동 100-0번지 세종빌딩지1층134호 ,,,오페라,2001-04-27 0:00,I,59:59.0,룸살롱,197573.0307,452175.3358,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,134.56,,,
3000000,3000000-102-1999-10835,1999-11-05,,3,폐업,2,폐업,2010-04-26,,,,02 7444255,,110-835,서울특별시 종로구 종로5가 54번지 지상1층 ,,,이미지,2009-11-09 10:56,I,59:59.0,룸살롱,200197.5793,452129.3207,룸살롱,0,0,기타,기타,,,,,,,,,,N,75.91,,,
